cod_municipio;municipio;ano;mes;periodo;internacoes;;;;;;
320520;VILA VELHA;2024;10;2024-10;452;;;;;;
320520;VILA VELHA;2024;11;2024-11;391;;;;;;
320520;VILA VELHA;2024;12;2024-12;340;;;;;;
320520;VILA VELHA;2025;1;2025-01;353;;;;;;
320520;VILA VELHA;2025;2;2025-02;263;;;;;;
320520;VILA VELHA;2025;3;2025-03;281;;;;;;
320520;VILA VELHA;2025;4;2025-04;296;;;;;;
320520;VILA VELHA;2025;5;2025-05;729;;;;;;
320520;VILA VELHA;2025;6;2025-06;430;;;;;;
320520;VILA VELHA;2025;7;2025-07;388;;;;;;
320520;VILA VELHA;2025;8;2025-08;383;;;;;;
320520;VILA VELHA;2025;9;2025-09;548;;;;;;
320520;VILA VELHA;2025;10;2025-10;436;;;;;;
320520;VILA VELHA;2025;11;2025-11;360;;;;;;
320520;VILA VELHA;2025;12;2025-12;345;;;;;;
320530;VITORIA;2024;1;2024-01;51;;;;;;
320530;VITORIA;2024;2;2024-02;64;;;;;;
320530;VITORIA;2024;3;2024-03;217;;;;;;
320530;VITORIA;2024;4;2024-04;360;;;;;;
320530;VITORIA;2024;5;2024-05;266;;;;;;
320530;VITORIA;2024;6;2024-06;288;;;;;;
320530;VITORIA;2024;7;2024-07;237;;;;;;
320530;VITORIA;2024;8;2024-08;228;;;;;;
320530;VITORIA;2024;9;2024-09;232;;;;;;
320530;VITORIA;2024;10;2024-10;215;;;;;;
320530;VITORIA;2024;11;2024-11;187;;;;;;
320530;VITORIA;2024;12;2024-12;127;;;;;;
320530;VITORIA;2025;1;2025-01;115;;;;;;
320530;VITORIA;2025;2;2025-02;136;;;;;;
320530;VITORIA;2025;3;2025-03;127;;;;;;
320530;VITORIA;2025;4;2025-04;243;;;;;;
320530;VITORIA;2025;5;2025-05;250;;;;;;
320530;VITORIA;2025;6;2025-06;230;;;;;;
320530;VITORIA;2025;7;2025-07;236;;;;;;
320530;VITORIA;2025;8;2025-08;193;;;;;;
320530;VITORIA;2025;9;2025-09;232;;;;;;
320530;VITORIA;2025;10;2025-10;205;;;;;;
320530;VITORIA;2025;11;2025-11;198;;;;;;
320530;VITORIA;2025;12;2025-12;c;;;;;;
;;;;;;;;;;;
